r,g,b,image_id,subject_name,hex,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,NoCompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfFace.scalar,RightwardCropOfFace.scalar,MarginAboveTheFace.scalar,MarginBelowTheFace.scalar,HeadPoseYawFrontal.scalar,HeadPosePitchFrontal.scalar,HeadPoseRollFrontal.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,magface,lum,hue,lum_std,hue_std,red,green,blue,red_std,green_std,blue_std,age,gender,race,emotion,skintone
14.396.011.237,10.864.241.602,9.036.070.814,064_03.jpg,64,#906d5a,70,84,89,31,66,100,100,77,100,100,100,100,100,97,100,100,100,63,5,100,100,89,95,100,99,100,98,100,28.964.641.157.040.800,4.830.917.454.104.300,5.488.702.157.617.200,6.002.035.681.001.450,2.534.710.480.342.280,0.5623217947496049,0.4220499063074147,0.3644358955220366,0.0866395922990411,0.0558802312923208,0.0533419294724959,31.0,m,latino hispanic,neutral,7
17.774.986.006,1.458.140.002,13.711.079.648,104_08.jpg,104,#b29289,87,85,91,86,100,100,100,86,99,100,100,100,100,91,100,100,99,44,3,100,100,100,97,100,100,100,24,100,3.001.334.176.564.180,657.740.891.497.756,3.733.571.804.685.700,3.951.803.297.868.190,328.365.992.242.879,0.7373435049422401,0.6024990627277718,0.5688343840781416,0.0545742838663147,0.0364081434788717,0.0417127902908154,25.0,m,white,neutral,1
18.762.529.611,15.758.708.404,14.924.046.813,104_09.jpg,104,#bc9e95,34,90,66,94,97,100,100,88,99,100,100,100,96,89,99,100,93,55,3,100,100,100,98,46,100,100,30,100,2.746.289.410.076.020,702.119.952.870.608,4.160.392.909.899.520,4.541.922.768.719.760,5.424.031.706.084.270,0.7636226007506196,0.6579765269485208,0.601972111104662,0.0455478762226112,0.0427155659705479,0.0442898522157662,28.0,m,white,surprise,1
17.820.705.179,14.509.359.358,13.770.738.234,104_03.jpg,104,#b2918a,76,86,80,86,99,100,100,86,99,100,100,100,100,96,100,100,99,46,3,100,100,100,98,100,100,100,99,100,30.186.934.726.857.900,6.622.068.190.287.750,34.478.296.534.367.700,3.881.744.480.150.620,51.461.550.891.054.500,0.7633395565992395,0.6017886431773674,0.57909585344637,0.046708603681834,0.0367219697823632,0.0375203112407483,24.0,m,white,neutral,1
18.366.064.887,15.221.944.382,1.451.819.541,104_02.jpg,104,#b89891,44,90,39,95,98,100,100,88,99,100,100,100,100,97,98,100,94,46,2,100,100,100,100,58,100,100,98,100,2.863.058.479.190.110,731.005.484.892.969,410.706.422.948.955,0.6893165914529249,9.451.470.244.296.180,0.8005297561938499,0.6777739402677603,0.6384766955903194,0.0072454780817911,0.0113213176860611,0.0139550609027993,30.0,m,white,sad,1
18.203.170.536,14.920.514.782,14.145.833.174,104_07.jpg,104,#b6958d,54,91,46,93,99,100,100,88,100,100,100,100,100,88,99,100,95,45,2,100,100,100,99,59,100,100,34,100,29.498.321.403.000.700,721.835.532.158.832,3.904.806.126.537.920,1.412.359.522.852.790,5.792.179.391.385.320,0.7862609091042185,0.6671576753649726,0.6252151223208042,0.0090268125129954,0.0046588774010082,0.0189604748322051,28.0,m,white,sad,1
19.358.371.905,16.255.872.483,15.462.783.499,104_04.jpg,104,#c2a39b,29,90,0,95,96,100,100,88,100,100,100,100,99,96,98,100,93,51,2,100,100,100,99,48,99,99,97,100,28.021.894.242.480.100,7.190.139.068.537.270,35.775.175.728.657.300,4.665.173.576.818.910,11.113.136.536.524.900,0.781885174967743,0.6767341745104157,0.6303684296630124,0.0504242930335067,0.0495767765296635,0.0487806916103191,26.0,m,white,fear,1
16.090.868.852,13.495.819.672,12.528.550.351,108_04.jpg,108,#a1877d,71,91,38,63,97,100,100,84,100,100,100,100,100,96,99,100,95,57,4,100,100,97,98,57,100,100,98,100,2.848.730.096.404.840,5.904.503.426.781.140,4.509.511.442.417.580,9.036.253.030.316.150,4.859.182.948.148.940,0.6573372436591906,0.5272232115172228,0.4637411585721253,0.1019723146426114,0.0803904514328607,0.0575253914625293,25.0,m,white,neutral,2
14.999.670.419,12.101.874.883,1.104.109.819,108_08.jpg,108,#96796e,91,91,91,36,82,100,100,80,100,100,100,100,100,96,100,100,100,50,4,100,100,99,96,100,100,100,95,100,3.003.985.264.374.310,5.299.772.714.930.250,4.643.263.918.672.290,7.680.442.009.571.380,35.016.701.974.918.300,0.6017621272631403,0.4772302055421107,0.4359278511177658,0.0932402554253002,0.0691722577479478,0.0742538686629304,25.0,m,white,neutral,2
15.174.242.738,12.379.649.424,11.332.836.882,108_03.jpg,108,#987c71,91,90,91,40,85,100,100,81,100,100,100,100,100,97,100,100,100,51,4,100,100,97,98,100,100,100,99,100,3.029.452.742.070.250,5.519.967.676.992.250,455.638.138.319.985,6.909.294.951.530.920,530.457.700.109.657,0.6148912844721552,0.4940994102231978,0.4543731631555263,0.091890598051873,0.0706908994827607,0.0640674995647837,25.0,m,white,neutral,2
15.846.581.738,13.206.099.513,12.229.897.285,108_02.jpg,108,#9e847a,58,91,35,60,96,100,100,83,100,100,100,100,100,96,98,100,96,57,3,100,100,97,100,55,100,100,98,100,2.930.924.523.704.290,6.094.094.098.332.690,4.562.951.763.441.870,46.194.110.076.735,10.742.907.177.864.500,0.6729086565093327,0.5473887944527934,0.4841174731481172,0.0434974088032952,0.0343998267714451,0.0419823127478595,31.0,m,white,neutral,2
15.523.336.853,12.664.529.435,11.737.163.411,108_07.jpg,108,#9b7f75,58,91,47,59,95,100,100,83,99,100,100,100,100,91,97,100,95,59,3,100,100,100,99,53,100,100,50,100,28.816.530.106.062.000,6.093.118.678.955.320,4.383.324.622.781.160,2.261.634.407.457.780,10.140.873.856.559.400,0.6347504047884884,0.5227916095711586,0.4875177109785686,0.0058486771870467,0.0499515985647086,0.0407626190564612,32.0,m,white,fear,2
15.481.684.625,12.657.300.708,11.750.014.966,108_09.jpg,108,#9b7f76,71,93,53,52,91,100,100,82,99,100,100,100,97,96,100,100,96,55,3,100,100,99,97,58,100,100,84,100,2.935.274.774.745.680,59.614.219.280.253.800,4.279.503.812.420.600,3.747.622.772.121.870,9.392.445.789.006.420,0.6783089413942921,0.5249469854573553,0.4781769303450627,0.053416012083975,0.0306456602805689,0.034106552255723,24.0,m,white,neutral,2
16.388.739.262,1.304.689.706,11.247.920.506,027_03.jpg,27,#a48270,59,87,90,71,84,100,100,81,99,100,100,100,100,96,100,100,100,51,4,100,100,92,99,100,100,100,98,100,2.876.622.713.988.000,6.318.483.294.410.210,57.876.125.758.915.900,4.197.734.651.500.200,2.416.356.788.543.240,0.700947573172425,0.5745742539863636,0.4454111138331729,0.0505465846765459,0.0424791481400175,0.052204359480116,30.0,f,white,sad,1
17.953.982.147,14.364.991.421,12.262.617.553,027_09.jpg,27,#b4907b,21,92,87,85,98,100,100,84,98,100,100,100,100,90,99,100,98,52,5,100,100,99,85,51,100,100,72,100,2.663.246.187.100.970,6.278.983.197.226.960,5.890.996.176.431.030,3.524.526.341.842.370,2.213.048.313.152.550,0.7171352764278484,0.5711959512015032,0.4702037220286099,0.0426601392292012,0.0389367561826465,0.024889627969137,33.0,f,latino hispanic,fear,1
17.271.910.704,13.728.271.976,11.663.625.104,027_07.jpg,27,#ad8975,33,91,80,83,91,100,100,82,98,100,100,100,100,89,96,100,97,52,3,100,100,100,97,52,100,100,38,100,27.907.560.839.209.200,6.196.928.528.785.280,5.994.856.734.234.590,3.123.003.918.399.940,21.647.121.566.140.600,0.6982576838708784,0.5630131558076555,0.4544068105470707,0.0326716839853432,0.0262704014880211,0.0280108186174004,35.0,f,latino hispanic,fear,1
16.447.595.269,13.037.881.493,11.351.612.453,027_08.jpg,27,#a48272,72,89,77,70,85,100,100,82,99,100,100,100,100,89,100,100,100,51,5,100,100,98,84,100,100,100,41,100,2.887.488.576.447.490,6.161.771.862.325.360,5.536.492.630.909.200,54.723.195.833.813.500,27.832.857.226.589.500,0.6898555251228855,0.5589385508203272,0.4618532591612178,0.0517532399209833,0.0574654932436507,0.0527189868652881,32.0,f,white,happy,1
16.993.480.194,13.551.740.261,11.630.936.152,027_02.jpg,27,#aa8874,37,92,37,83,91,100,100,81,98,100,100,100,100,96,96,100,97,52,4,100,100,93,99,57,99,100,96,100,2.685.193.998.179.720,6.023.855.990.899.670,5.773.128.841.449.770,4.250.772.289.218.010,268.537.910.739.886,0.6953920237460156,0.549479585572287,0.461157381359855,0.0590493940154335,0.0527512192580524,0.0398254755009152,35.0,f,white,sad,1
13.397.405.754,10.069.510.009,8.552.926.881,044_03.jpg,44,#866556,72,87,89,21,65,100,100,76,100,100,100,100,100,96,100,100,100,51,4,100,100,98,98,100,100,100,97,100,29.482.375.794.263.700,4.502.863.394.827.780,4.975.999.869.610.730,5.728.987.854.206.500,4.394.434.965.481.710,0.5187245513256378,0.3785514664338374,0.3194750090141053,0.0816197244447387,0.0586629359856919,0.0482327680963202,27.0,m,black,neutral,6
1.372.179.517,1.022.910.387,8.793.276.113,044_08.jpg,44,#896658,68,89,86,23,66,100,100,76,100,100,100,100,100,97,100,100,100,54,4,100,100,100,81,100,100,100,94,100,296.824.588.293.075,44.820.576.992.537.900,4.976.265.703.526.660,6.638.911.415.431.830,32.894.968.954.012.100,0.5193678753538882,0.3782538471672704,0.3222188191306507,0.0772160251014767,0.0477250839753552,0.0402331456569312,27.0,m,black,neutral,6
15.025.177.438,11.266.173.913,9.527.149.236,044_04.jpg,44,#96715f,34,94,41,37,85,100,100,80,100,100,100,100,100,96,99,100,98,56,3,100,100,99,98,56,99,99,98,100,2.936.343.378.889.610,4.857.152.022.290.940,50.344.782.517.578.200,3.633.686.652.912.410,1.890.849.568.192.230,0.571919823698668,0.4168930004153153,0.3426346770974201,0.0359382787338962,0.0385145037566114,0.0334646996182721,30.0,m,black,neutral,6
14.773.139.775,10.899.851.229,9.168.221.019,044_09.jpg,44,#946d5c,32,93,55,34,78,100,100,78,100,100,100,44,100,97,100,100,98,56,4,100,100,100,87,54,100,100,92,100,28.136.114.472.067.800,484.978.512.494.662,5.080.529.028.113.780,33.633.211.868.999.800,815.118.822.571.804,0.5637073371214186,0.4167715868643401,0.3407585761060279,0.029387560195025,0.0333705026210361,0.0293671502102304,31.0,m,black,neutral,6
19.248.629.719,16.270.246.157,15.204.699.352,013_02.jpg,13,#c0a398,69,87,61,97,97,100,100,88,100,100,100,100,100,96,98,100,96,61,3,100,100,100,99,60,100,100,91,100,28.146.033.462.637.300,7.398.231.233.987.220,4.829.729.163.361.830,3.334.848.874.060.210,6.307.373.001.441.220,0.8189459013626529,0.6890506364014735,0.6441176274539564,0.0338991781741278,0.0395757302493657,0.0399688857002155,31.0,f,latino hispanic,sad,1
17.745.080.828,1.445.481.064,13.510.268.665,013_09.jpg,13,#b19187,37,88,88,87,100,100,100,85,97,100,100,100,94,90,100,100,95,72,5,100,100,100,62,43,100,100,27,100,2.753.771.261.746.240,6.877.416.894.221.710,4.245.555.140.033.580,2.927.088.594.557.220,7.508.430.262.268.660,0.7594300376002778,0.62533737677774,0.5876850722991539,0.0121003278026973,0.0302698020902823,0.0192784841421761,33.0,m,white,happy,1
20.897.454.251,18.102.974.783,17.121.764.732,013_04.jpg,13,#d1b5ab,40,90,82,99,91,100,100,88,99,100,100,100,100,96,98,100,94,62,3,100,100,99,99,50,100,100,91,100,25.717.357.323.895.900,7.566.452.894.182.180,4.394.812.999.646.040,6.066.261.191.100.520,5.304.537.850.445.870,0.8178053548182668,0.7007809211621012,0.6649323580321411,0.054791377775127,0.0694188474587335,0.0671764653136286,31.0,f,white,fear,1
17.519.721.607,14.021.761,12.976.901.815,013_07.jpg,13,#af8c82,56,85,86,87,99,100,100,86,99,100,100,100,97,85,98,100,97,68,4,100,100,100,85,53,100,99,20,100,2.929.013.243.900.000,6.767.118.289.438.110,4.390.185.288.130.100,395.467.207.531.813,818.585.164.369.959,0.7461554292978373,0.6198921249318593,0.5740463477920601,0.0364182646845628,0.0469086255103125,0.0319022091736734,34.0,m,white,happy,1
16.586.397.803,12.940.309.223,12.249.430.616,013_08.jpg,13,#a6817a,80,66,86,74,96,100,100,85,94,100,100,100,96,87,100,100,100,67,5,100,100,100,54,100,99,100,15,100,29.797.315.427.723.900,6.289.242.650.555.790,35.641.758.109.568,618.859.148.021.673,35.504.119.471.668.300,0.7256665060829769,0.5684653362940096,0.5308539041796799,0.0575597253889273,0.0731342135179168,0.0650287677248425,36.0,f,white,happy,1
187.206.524,15.533.780.906,14.590.138.687,013_03.jpg,13,#bb9b92,84,61,86,94,100,100,100,88,99,100,100,100,100,96,100,100,100,59,3,100,100,100,98,100,100,100,98,100,2.957.042.222.182.630,6.961.773.148.442.640,43.980.170.470.243,2.466.805.246.506.690,4.546.711.842.106.320,0.7720356200167788,0.6427616762942902,0.5875785273010103,0.032106011419436,0.0230995295844408,0.0227814068055626,31.0,f,latino hispanic,neutral,1
17.961.915.438,14.876.189.244,13.709.821.506,141_03.jpg,141,#b49589,86,88,90,91,98,100,100,86,100,100,100,100,100,97,100,100,100,48,4,100,100,99,97,100,100,100,99,100,30.995.251.298.539.300,71.115.908.918.505,5.162.061.948.542.100,2.552.981.333.668.780,7.086.755.961.825.500,0.7681643040591654,0.653240439581017,0.5790531336390247,0.0274568622257049,0.0271376766724977,0.0423529359784457,24.0,m,white,neutral,1
17.899.587.673,14.674.945.787,13.487.172.047,141_08.jpg,141,#b39387,90,89,88,89,97,100,100,85,99,100,100,100,100,97,100,100,99,46,3,100,100,100,90,100,100,100,96,100,31.951.767.428.269.300,6.952.357.068.775.510,46.644.504.292.969.700,193.034.425.472.358,5.772.485.359.685.060,0.7669265789558831,0.638183924901198,0.5753442985508885,0.0282976724068629,0.0250717111754252,0.0375848941417249,24.0,m,white,neutral,1
2.004.611.204,16.873.076.923,15.697.972.408,141_02.jpg,141,#c8a99d,43,91,33,98,100,100,100,86,99,100,100,100,100,96,96,100,96,55,3,100,100,99,99,44,100,100,96,100,28.781.990.229.816.600,7.226.613.832.406.000,4.877.974.638.103.240,0.599848778781156,8.992.767.409.937.590,0.7997429718154756,0.6595668658716951,0.6169533521564864,0.0104152245606293,0.0319642507066495,0.0345937945543967,29.0,m,white,neutral,1
19.495.864.379,163.041.698,15.149.627.452,141_07.jpg,141,#c3a397,48,91,77,97,100,100,100,85,99,100,100,100,99,96,96,100,95,50,3,100,100,100,96,46,100,100,92,100,29.965.430.135.014.800,7.313.267.525.829.460,4.807.218.918.082.670,10.173.063.760.215.300,8.459.965.446.158.980,0.7918447918351469,0.6449967723603901,0.6014946766579441,0.0111101281067257,0.0144346771994712,0.0108287129667042,30.0,m,white,neutral,1
14.485.949.778,10.984.125.332,9.406.259.141,119_02.jpg,119,#916e5e,45,90,74,41,82,100,100,79,100,100,100,100,99,96,99,100,97,57,5,100,100,95,91,55,100,100,94,100,28.123.964.872.286.200,51.691.217.374.789.400,4.951.599.256.989.590,29.308.988.735.795.600,10.642.946.503.724.200,0.5934844095801555,0.451784952780073,0.3723148081139883,0.036999961871521,0.0318558377632854,0.0213572013215082,33.0,m,asian,sad,4
14.346.014.461,10.721.550.222,9.444.572.698,119_03.jpg,119,#8f6b5e,80,89,88,32,59,100,100,76,100,100,100,100,100,97,100,100,100,56,8,100,100,84,74,100,100,100,98,100,2.819.928.661.431.460,499.785.477.673.838,4.953.775.135.576.080,3.985.157.903.979.740,20.184.724.953.959.500,0.5768614864665041,0.4277404139759989,0.3615251157480609,0.0540823639498206,0.0322594516164004,0.0323320270979379,34.0,m,asian,sad,4
14.377.039.604,10.914.584.305,9.505.090.958,119_08.jpg,119,#906d5f,80,91,91,34,63,100,100,77,100,100,100,100,97,92,100,100,100,56,8,100,100,95,41,100,100,100,74,100,2.826.414.166.116.300,5.104.629.046.813.530,531.527.432.132.047,3.401.527.469.250.770,5.254.363.384.601.800,0.5862683645862169,0.4407985144313993,0.3741317644680953,0.0534467027258297,0.0300242964243089,0.0271668423328353,32.0,m,asian,disgust,4
15.053.937.235,11.491.881.017,9.769.963.419,119_09.jpg,119,#977362,50,91,81,41,80,100,100,80,99,100,100,100,97,93,100,100,98,56,9,100,100,95,26,60,99,100,62,100,28.713.664.015.338.200,548.089.809.507.116,5.460.109.531.999.430,17.008.594.470.059.300,784.695.369.083.214,0.6544468353532409,0.485121696726438,0.4097861133493099,0.0106251698823159,0.0201533394764847,0.0096496751144248,31.0,m,white,neutral,4
15.266.140.624,11.540.356.588,9.888.338.667,119_04.jpg,119,#997363,47,90,76,44,85,100,100,80,99,100,100,100,99,96,100,100,97,61,8,100,100,84,64,56,100,100,91,100,2.814.278.335.496.280,5.599.600.305.407.890,5.056.937.541.245.150,36.681.686.243.838.400,568.679.249.919.268,0.6373980664564617,0.4849011257177822,0.3992142154121267,0.0502677769394495,0.0447620434816517,0.0313176247405699,28.0,m,white,neutral,4
14.681.791.447,11.094.123.269,9.513.998.285,119_07.jpg,119,#936f5f,35,90,78,42,80,100,100,79,100,100,100,100,97,92,99,100,97,57,6,100,100,99,60,57,99,99,54,100,2.811.975.781.706.470,5.110.677.698.552.030,5.051.570.999.371.110,4.058.309.967.333.330,8.547.381.711.178.820,0.5858819851696391,0.4355166867372982,0.3592224823209607,0.0468719255054467,0.0316956901441924,0.0236717389148938,32.0,m,asian,sad,4
12.006.057.911,9.264.423.992,7.800.775.595,025_04.jpg,25,#785d4e,52,93,68,16,67,100,100,75,98,100,100,100,100,96,100,100,98,57,5,100,100,97,92,59,100,100,78,100,2.989.299.913.551.840,40.978.116.788.307.700,5.700.925.942.975.630,6.477.781.832.054.800,0.6213393428794791,0.4683079547836372,0.3514837944053327,0.2943415868898218,0.0697280689411008,0.0581984015294489,0.0641787945278609,29.0,m,black,neutral,9
11.647.165.927,8.873.386.919,7.208.939.643,025_03.jpg,25,#745948,74,74,85,13,53,100,100,72,99,100,100,100,100,96,100,100,100,59,4,100,100,100,62,100,99,100,97,100,2.915.774.879.927.990,4.263.352.740.918.360,5.380.268.047.235.700,4.254.702.363.368.390,6.628.223.358.491.170,0.4557995014021466,0.3660964856052695,0.2886956296932537,0.0451056699815421,0.0335461040915281,0.0496282633399534,31.0,f,black,neutral,9
11.565.086.284,8.814.939.311,7.258.245.516,025_09.jpg,25,#745849,57,92,79,16,71,100,100,75,99,100,100,100,99,84,100,100,98,60,5,100,100,99,59,62,100,100,29,100,3.024.812.049.861.920,45.056.397.606.056.700,5.470.683.441.956.040,2.774.272.636.552.400,10.928.053.787.050.500,0.5045871233393968,0.3786458966421028,0.3245932960207049,0.0420472666710731,0.0645337533679816,0.038361647339962,31.0,m,black,neutral,9
12.356.361.789,9.528.226.626,7.865.823.171,025_02.jpg,25,#7c5f4f,29,90,60,23,83,100,100,77,99,100,100,100,100,96,98,100,97,62,4,100,100,98,96,51,100,100,87,100,2.759.688.048.551.350,4.709.062.835.205.360,5.502.718.015.803.750,4.960.827.884.564.750,1.361.166.142.399.990,0.5509099966771167,0.4117325382789392,0.3322347380686399,0.0317816571288839,0.0506799513132395,0.0458462807933776,27.0,m,white,happy,9
11.501.358.709,8.759.924.269,7.132.611.493,025_08.jpg,25,#735847,84,76,88,14,71,100,100,74,99,100,100,100,100,80,100,100,100,59,5,100,100,99,61,98,99,100,16,100,30.363.908.432.544.000,3.960.602.367.360.800,5.759.624.639.665.150,6.293.134.397.445.360,1.984.598.154.193.820,0.4458799580905168,0.3441964120804557,0.2794923805186123,0.0825339973790988,0.0559278558309958,0.0630622327725974,29.0,m,black,happy,9
17.163.733.739,14.574.046.987,13.402.284.642,029_02.jpg,29,#ac9286,47,90,0,87,98,100,100,85,99,100,100,100,100,96,99,100,97,57,3,100,100,99,99,57,99,100,96,100,2.830.796.287.672.280,6.587.639.798.334.980,4.774.985.701.900.230,20.102.659.917.561.200,7.413.267.521.219.480,0.7331915495926664,0.5954345863702107,0.5447652891886028,0.0346579263082499,0.0240065321093805,0.0210391443064926,35.0,m,white,sad,1
16.314.866.498,13.629.579.167,12.438.902.318,029_03.jpg,29,#a3887c,90,88,87,73,92,100,100,83,100,100,100,100,100,97,100,100,100,46,4,100,100,97,95,100,100,100,99,100,3.138.082.451.042.590,64.674.652.418.185,47.116.694.648.657.500,6.053.223.464.889.030,3.653.468.624.554.900,0.7090349447350489,0.592156641353428,0.5356710593727616,0.0655344775426512,0.0596296226612252,0.067273556132764,27.0,m,white,neutral,1
16.497.205.077,13.647.195.725,12.596.651.971,029_08.jpg,29,#a5887e,88,90,79,71,92,100,100,83,100,100,100,100,100,96,100,100,99,49,5,100,100,99,70,100,99,100,30,100,3.146.818.424.785.120,648.031.474.650.024,4.289.796.197.926.710,5.527.162.192.711.210,39.987.832.558.045.000,0.7145610259967291,0.5888349249585833,0.5439189806599862,0.0611695125302309,0.0625752376162459,0.0696224628241246,27.0,m,white,happy,1
18.050.957.639,1.552.994.088,14.322.489.862,029_04.jpg,29,#b59b8f,40,92,37,91,99,100,100,85,100,100,100,100,90,96,99,100,97,58,5,100,100,97,93,54,100,99,96,100,2.806.068.504.136.440,6.907.335.371.720.210,5.192.294.943.184.460,35.443.522.051.065,13.669.022.077.791.100,0.7412988672622403,0.6336243472053104,0.5794561300922391,0.0444151055028106,0.0338654972094405,0.0445520325189604,29.0,m,white,neutral,1
17.675.548.351,14.851.212.029,13.729.676.212,029_09.jpg,29,#b19589,35,92,72,90,99,100,100,85,100,100,100,100,73,96,99,100,96,63,4,100,100,99,84,50,100,100,36,100,27.808.989.663.126.900,6.512.245.225.898.080,4.791.904.220.991.890,4.714.897.082.048.980,4.338.015.185.803.760,0.7122738404921425,0.5924738960213799,0.5465505136741207,0.0576718178115118,0.0391383088700926,0.0399708623772471,30.0,m,white,neutral,1
16.836.764.848,14.089.509.524,12.909.594.321,029_07.jpg,29,#a88d81,54,91,43,83,98,100,100,85,100,100,100,100,100,96,99,100,96,55,3,100,100,100,88,59,100,99,43,100,3.005.915.716.206.820,6.347.015.377.232.470,48.656.835.914.113.200,32.947.203.010.243.900,9.490.887.494.101.500,0.7144900850314764,0.5666847920399781,0.5183900647896833,0.0603903582832499,0.0313776966508906,0.024930300163768,36.0,m,white,angry,1
13.878.106.049,10.469.693.671,8.581.508.319,006_02.jpg,6,#8b6956,72,76,65,28,75,100,100,78,98,100,100,39,100,96,99,100,97,55,3,100,100,100,97,71,100,99,94,100,3.017.871.813.771.310,464.478.844.404.031,5.456.014.819.054.360,6.422.330.158.366.550,13.171.940.615.686.300,0.5182871983302944,0.396489911506516,0.3146035362087878,0.0774211495967423,0.0538672445460425,0.0425743449352555,28.0,m,indian,neutral,7
13.602.175.858,10.258.502.871,8.502.331.688,006_07.jpg,6,#886755,85,73,70,24,71,100,100,77,98,100,100,100,100,87,100,100,99,53,3,100,100,100,85,84,100,100,53,100,30.509.479.044.755.300,4.870.474.405.096.460,52.878.457.342.015.000,19.495.833.981.557.900,4.236.085.851.689.270,0.5640843278797772,0.4204463396327682,0.3370249354511667,0.0392914643263987,0.0179014936184383,0.0214662868886058,29.0,m,indian,neutral,7
13.880.338.866,10.507.856.499,8.696.969.295,006_08.jpg,6,#8b6957,90,65,73,22,67,100,100,76,99,100,100,100,100,87,100,100,99,55,4,100,100,100,72,98,100,100,41,100,308.052.182.793.462,465.137.336.219.408,5.412.074.642.955.820,6.385.814.185.062.240,2.645.985.307.219.550,0.5340619628587654,0.3990048989602334,0.3245531822388578,0.0839990602426764,0.0456910535170284,0.0333999286901217,28.0,m,indian,happy,7
15.185.825.662,11.470.653.658,9.260.718.848,006_04.jpg,6,#98735d,53,84,76,38,86,100,100,81,99,100,100,100,100,96,100,100,97,59,4,100,100,99,94,59,100,100,94,100,2.978.868.947.518.950,54.722.886.109.817.100,52.352.670.631.418,36.527.088.851.332.500,7.267.389.577.272.520,0.6199817049151561,0.4727115186400397,0.3616779669672701,0.0519310711465174,0.0404144147086581,0.0217269814825978,30.0,m,indian,angry,7
14.130.598.421,10.613.817.497,8.758.118.701,006_03.jpg,6,#8d6a58,76,63,87,24,63,100,100,76,99,100,100,100,100,97,100,100,99,54,4,100,100,99,95,100,100,100,98,100,2.963.866.922.016.140,484.337.506.687.635,5.264.665.205.852.770,4.777.921.550.658.410,2.537.416.369.285.750,0.5695627642980996,0.4110990429284341,0.3361019069767043,0.0755230518616843,0.0445053985039167,0.0308272548665303,28.0,m,indian,neutral,7
18.270.892.019,15.280.606.717,14.911.744.312,102_08.jpg,102,#b79995,66,85,92,94,96,100,100,84,100,100,100,100,100,87,100,100,100,55,8,100,100,85,64,100,100,100,16,100,2.787.338.130.250.750,7.086.338.064.538.260,37.724.543.493.276.800,4.374.501.636.119.600,8.733.313.312.089.620,0.779413457946487,0.6649567253705607,0.6482070259801138,0.0346592136853982,0.0498478433964834,0.0567291661333581,26.0,m,white,happy,1
1.839.402.724,15.243.731.101,14.926.944.896,102_07.jpg,102,#b89895,23,90,85,96,99,100,100,85,99,100,100,100,98,89,99,100,97,59,7,100,100,93,68,49,100,100,19,100,24.791.792.286.365,7.238.399.561.738.890,3.852.913.208.431.820,0.8530125291043493,10.696.695.648.185.700,0.7842665356559012,0.6759017089373268,0.6260659004212112,0.006896864430268,0.0067661722836701,0.0272753165815068,35.0,f,white,neutral,1
18.535.847.698,15.629.653.271,15.150.755.054,102_03.jpg,102,#b99c98,57,83,91,97,98,100,100,85,100,100,100,100,100,97,100,100,100,54,6,100,100,71,96,100,100,100,98,100,28.859.188.456.618.300,7.288.563.606.045.220,450.690.592.881.457,0.9808249010723988,7.220.538.738.968.080,0.7966700786515413,0.6829457076616081,0.6478866046102798,0.0163516344664072,0.0109424029571446,0.0178148123270156,26.0,f,white,neutral,1
19.045.979.752,16.116.389.441,15.816.728.167,102_09.jpg,102,#bea19e,22,90,85,96,100,100,100,85,99,100,100,100,99,89,100,100,98,59,8,100,100,83,66,58,100,100,16,100,2.691.747.234.697.010,7.395.101.645.353.370,4.022.585.295.066.450,16.242.938.861.784.500,6.623.110.977.946.570,0.7898333608997009,0.6844148541669451,0.6467847099330006,0.0192962368114678,0.0067876713064497,0.0198748428629849,31.0,f,white,happy,1
19.046.172.701,16.092.258.592,15.682.071.184,102_02.jpg,102,#bea19d,31,92,77,98,99,100,100,85,99,100,100,100,99,96,97,100,97,59,6,100,100,76,97,50,99,100,90,100,26.673.718.340.238.500,7.436.961.480.354.870,349.140.850.243.132,14.060.420.761.699.700,12.588.522.810.240.700,0.8122024225424592,0.6873224847478676,0.6713212238709344,0.004535227013896,0.0181571675521277,0.0050876711763771,33.0,m,white,fear,1
8.787.582.428,6.564.254.855,5.572.299.786,082_03.jpg,82,#584238,56,90,93,6,27,75,100,62,100,100,100,100,100,96,100,100,100,58,6,100,100,89,93,100,100,99,98,100,28.427.459.692.216.600,2.800.460.692.060.640,4.796.708.440.048.490,3.612.759.135.903.170,994.947.275.738.274,0.3375540958210701,0.2367688303274223,0.2008556545755958,0.0443606317673269,0.0319526846381839,0.0427813347462652,26.0,m,black,neutral,9
15.475.648.592,11.892.636.311,9.970.821.508,067_03.jpg,67,#9b7764,76,81,81,52,79,100,100,80,99,100,100,100,100,97,100,100,99,56,6,100,100,93,87,99,100,100,99,100,2.963.212.165.010.430,5.615.253.196.756.130,5.363.376.669.123.910,3.364.552.874.921.280,18.661.774.421.067.300,0.6446030652727303,0.4886403739453693,0.3992196039347092,0.0388207849991778,0.0363199727809175,0.0369605981843869,24.0,m,asian,neutral,5
